source;translation;type;module;status;customer
"is lower or equal";"is kleiner of gelijk";S;;T;N
"is";"is";S;;T;N
"is in";"is in";S;;T;N
"Template";"Sjabloon";S;;T;N
"Unable to save template '%s'";"Kan sjabloon '%s' niet opslaan";S;;T;N
"Template '%s' saved";"Sjabloon '%s' opgeslagen";S;;T;N
"Filter does not exist";"Filter bestaat niet";S;;T;N
"Filter saved";"Filter opgeslagen";S;;T;N
"Filter added";"Filter aangemaakt";S;;T;N
"Field";"Veld";S;;T;N
"Code";"Code";B;;T;N
"New field";"Nieuw veld";S;;T;N
"Can not create field";"Kan veld niet aanmaken";S;;T;N
"Failed to delete %s row(s)";"Fout bij verwijderen %s rij(en)";S;merchant;T;N
"%s row(s) successfully deleted";"%s rij(en) zijn verwijderd";S;merchant;T;N
"Active view changed";"Actieve weergave veranderd";S;;T;N
"Error while changing active view";"Fout tijdens het wijzigen van de actieve weergave";S;;T;N
"View does not exist";"Weergave bestaat niet";S;;T;N
"Default view can not be modified";"Standaardweergave kan niet worden gewijzigd";S;;T;N
"Error while saving view ";"Fout bij opslaan weergave";S;;T;N
"Default view can not be deleted";"Standaardweergave kunnen niet worden verwijderd";S;;T;N
"Error while deltting view";"Fout bij het verwijderen van de weergave";S;;T;N
"View deleted";"Weergave verwijderd";S;;T;N
"View %s saved";"Weergave %s opgeslagen";S;;T;N
"Recommended";"Aanbevolen";S;;T;N
"Current";"Actueel";S;;T;N
"Choose Language";"Kies taal";S;;T;N
"Note: If you need multilanguage support, you can add additional languages once application will be installed.";"Opmerking: Als u meertalige ondersteuning, kunt u aanvullende talen eenmaal toepassing zal worden geďnstalleerd.";S;;T;N
"Advanced Functionality";"Geavanceerde functionaliteit";B;affiliate;T;N
"Selected theme";"Geselecteerde thema";S;;T;N
"Other themes";"Andere thema's";S;;T;N
"No data or nothing matches your search";"Geen gegevens of niets gevonde van uw selectie";S;;T;N
"Real list should look like this:";"Werkelijke lijst zou er als volgt moeten uitzien:";S;;T;N
"Affiliate Link Protector/Cloaker";"Partner Link Protector / Cloaker";B;affiliate;T;N
"AffLinkProtectorInnerDescription";"U kunt uw partnerlink door gebruik van onze Protector/Cloaker beschermen.";S;affiliate;T;N
"Generate Cloaked File";"Genereer Cloaking Bestand";S;affiliate;T;N
"URL to protect / cloak";"URL om te beschermen / cloak";S;affiliate;T;N
"Redirection type";"Omleiding type";S;affiliate;T;N
"AffLinkProtectorHowToUse";"Voor gebruik volgt u volgende stappen:";S;affiliate;T;N
"Target: ";"Doel: ";S;affiliate;T;N
"Custom";"Aangepast";S;;T;N
"You can contact us directly using this contact form";"U kunt direct contact met ons opnemen via dit contactformulier";S;affiliate;T;N
"Direct Linking";"Directe link";S;affiliate;T;N
"DirectLinkingDescription";"Direct linking beschrijving";S;affiliate;T;N
"Pattern";"Patroon";S;affiliate;T;N
"Real url";"Werkelijke URL";S;affiliate;T;N
"Copy and paste the code below to display login form on your web page";"Kopieer en plak de onderstaande code in uw aanmeldformulier op uw webpagina";S;;T;N
"Form preview";"Formulier tonen";S;;T;N
"Copy and paste the code below to display join form on your web page";"Kopieer en plak de onderstaande code naar uw webpagina";S;affiliate;T;N
"Email notifications";"Kennisgevingen per email";B;affiliate;T;N
"Set up which email notifications you want to receive";"Stel email berichten in die u wilt ontvangen";S;affiliate;T;N
"FinancialOverview";"Financieel overzicht";S;affiliate;T;N
"FinancialOverviewDescription";"Financieel overzicht";S;affiliate;T;N
"You have";"U heeft";B;;T;N
"approved unpaid commissions";"goedgekeurde niet-betaalde provisies";S;affiliate;T;N
"and";"en";S;affiliate;T;N
"commissions waiting for approval by merchant";"provisies die wachten op goedkeuring door ons";S;affiliate;T;N
"Remember me";"Aanmelding onthouden";S;affiliate;T;N
"History of payouts to me";"Geschiedenis van de uitbetalingen aan mij";S;affiliate;T;N
"Your total balance: ";"Uw totaalbedrag: ";S;affiliate;T;N
"Pending commissions: ";"Lopende provisies: ";S;affiliate;T;N
"Payout method and data";"Uitbetaalwijze en gegevens";S;;T;N
"Payout balances";"Uitbetaalbalans";S;;T;N
"Personal Info";"Persoonlijke informatie";S;;T;N
"Counts";"Aantal";S;;T;N
"Impressions";"Impressies";B;;T;N
"Sales";"Verkopen";B;;T;N
"SubSignupOverview";"Aanmelden nieuwe partner";S;affiliate;T;N
"SubSignupOverviewDescription";"Refereer aan andere partners als u volgende link gebruikt";S;affiliate;T;N
"SubSignupDownloadForms";"Download aanmeldingsformulier";S;affiliate;T;N
"SubSignupDownloadFormsDescription";"Hier kunt u de code downloaden voor aanmelding die u op uw site kunt plaatsen";S;affiliate;T;N
"SubSignupStats";"Sub-statistieken";S;affiliate;T;N
"Number of your direct subaffiliates:";"Aantal van uw directe sub-partners:";S;affiliate;T;N
"Today";"Vandaag";B;;T;N
"This week";"Deze week";B;;T;N
"This month";"Deze maand";B;;T;N
"This year";"Dit jaar";B;;T;N
"All time";"Alle tijd";B;;T;N
"Data:";"Data:";S;;N;N
"Chart:";"Grafiek:";S;;T;N
"Group by:";"Groeperen op:";S;;T;N
"Commissions date";"Provisiedatum";S;affiliate;T;N
"Link (SubId) Tracking";"Link (sub-id) Tracking";B;affiliate;T;N
"Details";"Details";B;;N;N
"Invoicing options";"Facturatie opties";S;;T;N
"Affiliate status";"Partner status";S;merchant;T;N
"Custom filter";"Aangepast filter";S;merchant;T;N
"Affiliate statistics (all time)";"Partner statistieken (alle tijden)";B;merchant;T;N
"Quick links";"Quick links";S;merchant;N;N
"Affiliate statistics this month";"Partner statistieken van deze maand";B;merchant;T;N
"There were no payouts for this affiliate so far";"Er zijn geen betalingen voor deze partner tot dusver";S;merchant;T;N
"Once a payment for this affiliate is issued. It will appear here";"Zodra er een betaling voor deze affiliate is, worden deze hier weergegeven";S;merchant;T;N
"Optional fields";"Optionele velden";S;merchant;T;N
"You can set the notifications for new user - before he edits them.";"U kunt de meldingen voor nieuwe gebruikers instellen - voordat u deze bewerkt heeft.";B;merchant;T;N
"Breadcrumbs";"Breadcrumbs";B;affiliate;N;N
"Affiliate menu";"Partner menu";S;merchant;T;N
"Header";"Hoofd";S;merchant;T;N
"Icon";"Icoon";B;merchant;T;N
"Please select content from menu";"Selecteer de inhoud uit het menu";S;merchant;T;N
"Signup form";"Aanmeldingsformulier";C;;T;N
"After affiliate signs up, email with password is sent to him an also to merchant.";"Nadat partner zich heeft aangemeld, word email met het wachtwoord aan hem verzonden.";S;merchant;T;N
"Affiliate sign up email";"Partner aanmelding email";S;merchant;T;N
"Merchant new affiliate sign up notification email";"Zakenpartner nieuwe partner bevestiging aanmelding email";S;merchant;T;N
"Affiliate signup screen preview";"Partner aanmeldscherm tonen";S;merchant;T;N
"Total (unpaid) commission generated";"Totaal (onbetaalde) provisie gegenereerd";S;merchant;T;N
"Affiliate panel theme";"Partner panel thema";B;merchant;T;N
"Test link";"Test link";S;merchant;N;N
"General affiliate link";"Uw persoonlijke partner link";B;;T;N
"Banner statistics";"Banner statistieken";B;merchant;T;N
"Banner statistics this month";"Banner statistieken van deze maand";B;merchant;T;N
"Banner Destination";"Banner Bestemming";S;merchant;T;N
"width";"breedte";B;merchant;T;N
"height";"hoogte";B;merchant;T;N
"Preview";"Tonen";B;;T;N
"Text Link Preview";"Text Link tonen";S;merchant;T;N
"Commission statistics (all time)";"Provisie statistieken (alle tijden)";B;merchant;T;N
"Commission statistics for this month";"Provisie statistieken voor deze maand";B;merchant;T;N
"Campaign capping description";"Campagne beschrijving";S;merchant;T;N
"Campaign Type";"Type campagne";B;merchant;T;N
"Campaign Validity";"Campagne geldigheid";S;merchant;T;N
"Allowed countries";"Toegestane landen";S;merchant;T;N
"Choose countries for this campaign";"Kies landen voor deze campagne";S;merchant;T;N
"Country capping behavior";"Land gedrag";S;merchant;T;N
"Campaign status";"Campagnestatus";B;;T;N
"Cookies";"Cookies";B;merchant;N;N
"Product ID matching";"Product ID vergelijken";S;merchant;T;N
"Campaign is ";"Campagne is ";S;merchant;T;N
"Commission types you want to support";"Provisie die u wilt ondersteunen";S;merchant;T;N
"Specify which types of commissions you want to support. You'll configure the commission amounts in the next step.";"Geef aan welke provisietypes u wilt ondersteunen. U configureert de provisiebedragen in de volgende stap.";S;merchant;T;N
"Your campaign was succesfuly defined";"Uw campagne is succesvol opgeslagen";S;merchant;T;N
"If you don't save the campaign, all the data you entered in this wizard will be lost";"Als de campagne gegevens niet opslaat, gaan alle gegevens die u in deze wizard heeft ingegeven verloren";S;merchant;T;N
"Campaign wizard will help you create new campaign";"Campagne wizard helpt u bij het creëren van een nieuwe campagne";S;merchant;T;N
"Tracking clicks (referrals)";"Tracking klikken (verwijzingen)";S;merchant;T;N
"What is it";"Wat is het";S;merchant;T;N
"Where to put it";"Waar te plaatsen";S;merchant;T;N
"Copy & paste this JavaScript code to your page";"Kopieer en plak deze JavaScript-code in uw pagina";S;merchant;T;N
"Type:";"Type:";S;merchant;N;N
"Commission:";"Provisie:";S;merchant;T;N
"2nd tier commission:";"2de provisiestaffel:";S;merchant;T;N
"3rd tier commission:";"3de provisiestaffel:";S;merchant;T;N
"4th tier commission:";"4de provisiestaffel:";S;merchant;T;N
"5th tier commission:";"5de provisiestaffel:";S;merchant;T;N
"Default currency";"Standaard munteenheid";S;merchant;T;N
"Date format";"Datum-formaat";B;;T;N
"Language";"Taal";B;;T;N
"Cookies privacy policy";"Cookies privacybeleid";S;merchant;T;N
"Tracking related settings";"Tracking-gerelateerde instellingen";S;merchant;T;N
"URL status";"URL-status";S;merchant;T;N
"Email notifications for merchant";"Kennisgevingen per e-mail voor zakenpartner";S;merchant;T;N
"Email notifications for affiliate";"Kennisgevingen per e-mail voor partner";S;merchant;T;N
"Build export";"Export aanmaken";S;merchant;T;N
"Recognize multiple repeating clicks that come from the same IP address within";"Herken meerdere herhaal klikken die afkomstig zijn van hetzelfde IP-adres binnen";S;merchant;T;N
"seconds.";"seconden.";S;merchant;T;N
"What to do with these clicks";"Wat te doen met deze klikken";S;merchant;T;N
"Recognize  duplicate orders comming from same IP address within";"Herken dubbele orders afkomstig van hetzelfde IP-adres binnen";S;merchant;T;N
"What to do with these orders";"Wat te doen met deze orders";S;merchant;T;N
"Recognize duplicate orders comming with the same order ID within";"Herken dubbele orders afkomstig met dezelfde volgorde ID binnen";S;merchant;T;N
"hours from initial sale.";"uur vanaf de eerste verkoop.";S;merchant;T;N
"Apply also to empty OrderIDs.";"Ook van toepassing op lege ordernummers.";S;merchant;T;N
"SEO Links settings";"SEO Links instellingen";S;merchant;T;N
".htaccess code";". htaccess code";B;;T;N
"Import source";"Import code";S;merchant;T;N
"Log level";"Aanmeld niveau";S;merchant;T;N
"Debug";"Foutopsporing";B;;T;N
"Special debug settings";"Speciale debug-instellingen";S;merchant;T;N
"Types of actions to log";"Soorten acties bij inloggen";S;merchant;T;N
"ParameterNamesDescription";"Configureer naam van URL parameter die in partnerlink verscheinen";B;merchant;T;N
"Payout statistics (all time)";"Uitbetaalstatistieken (alle tijden)";B;merchant;T;N
"Payout statistics this month";"Uitbetaalstatistieken van deze maand";B;merchant;T;N
"Minimum payout balances";"Minimale uitbetaal saldi";B;merchant;T;N
"Invoicing settings";"Facturering instellingen";S;merchant;T;N
"Payout invoice";"Uitbetaling factuur";B;merchant;T;N
"Default payout method for affiliates";"Standaard uitbetaalwijze voor partners";S;merchant;T;N
"Default payout method";"Standaard uitbetaalwijze";S;merchant;T;N
"Payout option details";"Uitbetaaloptie details";S;merchant;T;N
"Notes about this payment";"Opmerkingen bij deze betaalwijze";S;merchant;T;N
"Affiliate note (visible to affiliate)";"Partner notitie (zichtbaar voor partner)";S;merchant;T;N
"Payout information email";"Uitbetaalinformatie email";S;merchant;T;N
"Send email to affiliate(s) about this payment";"Stuur een e-mailbericht naar partner(s) over deze betaling";B;merchant;T;N
"Show affiliates";"Toon partner(s)";S;merchant;T;N
"Street";"Straat";B;merchant;T;N
"City";"Plaats";B;;T;N
"Country";"Land";B;;T;N
"Affiliate payment note";"Partner betaalmelding";B;merchant;T;N
"Send email to affiliate about this payment";"Stuur een e-mailbericht naar partner over deze betaling";S;merchant;T;N
"Email template";"Email sjabloon";B;merchant;T;N
"Tasks waiting for your approval:";"Taken wachten op uw goedkeuring voor:";S;merchant;T;N
"DirectLink URLs";"DirectLink URL's";B;;T;N
"of total sales value";"van de totale waarde van de verkopen";S;merchant;T;N
"Unsent emails";"Niet verzonden emails";S;merchant;T;N
"Recipients";"Ontvangers";B;;T;N
"URLs";"URL's";S;merchant;T;N
"Tracking";"Tracking";B;;N;N
"Affiliate linking method";"Partnerlink methode";S;merchant;T;N
"Will be done later";"Zal later gebeuren";S;merchant;T;N
"Transaction statistics";"Transactie statistieken";B;merchant;T;N
"Transaction statistics this month";"Transactie statistieken van deze maand";B;merchant;T;N
"Mandatory fields";"Verplichte velden";S;merchant;T;N
"Visible only to merchant";"Alleen zichtbaar voor zakenpartner";S;merchant;T;N
"Visible also to affiliate";"Zichtbaar ook partner";S;merchant;T;N
"GeneralTrackingInformation";"Algemen Tracking Informatie";S;merchant;T;N
"FirstClickTitle";"FirstClickTitle";S;merchant;N;N
"LastClickTitle";"LastClickTitle";S;merchant;N;N
"If you don't see some of your orders here, it is possible that they are not tracked properly. Try to solve it with";"Als enkele van uw bestelling hier niet ziet, is het mogelijk dat ze niet goed verwerkt zijn. Proberen het op te lossen";B;merchant;T;N
"To pay the commissions click on";"Om de provisie te betalen klikt u op";B;merchant;T;N
"Troubleshooting";"Problemen oplossen";B;merchant;T;N
"1. Check if you have your tracking codes on place";"1. Controleer of u uw conversiecodes geplaats is";S;merchant;T;N
"Tracking codes seem to be in place and correct, yet the clicks or sales are still not tracked";"Conversiecodes lijken correct te zijn, maar de klikken of de verkopen worden nog steeds niet bijgehouden";S;merchant;T;N
"2. Turn on debugging";"2. Debugging inschakelen";S;merchant;T;N
"3. Make test click or sale";"3. Doe een test klik of verkoop";S;merchant;T;N
"3. Check Event log for the logged actions";"3. Controleer logboek voor opgeslagen acties";S;merchant;T;N
"VAT settings";"BTW instellingen";S;merchant;T;N
"Payout invoice - VAT version";"Uitbetaling factuur - BTW";B;merchant;T;N
"Additional info";"Extra informatie";B;;T;N
"Here you can add any UWA compatible gadget from google or netvibes or RSS feed not listed in our library. To add gadget, define name and input URL to gadget definition file.";"Hier kunt u alle UWA gadgets van Google of Netvibes of RSS feed die niet zijn opgenomen in onze bibliotheek toevoegen,  definieer naam en URL naar de gadget.";S;;T;N
"Edit available values";"Bewerk beschikbare waarden";B;;T;N
"Values are newline separated";"Waarden gescheiden";S;;T;N
"Banner or link not selected, please select first.";"Banner of link niet geselecteerd, selecteer eerst.";S;merchant;T;N
"First data line";"Eerste data lijn";S;;T;N
"Second data line";"Tweede data lijn";S;;T;N
"from";"van";B;;T;N
"to";"aan";B;;T;N
"Filter Info";"Info filter";S;;T;N
"Search:";"Zoeken:";S;;T;N
"Netvibes";"Netvibes";S;;N;N
"Google";"Google";S;;N;N
"No data loaded";"Geen gegevens geladen";S;;T;N
"Select";"Selecteer";S;;T;N
"Upload image";"Upload afbeelding";S;;T;N
"File on the Internet (enter image URL)";"Bestand op het internet (geef URL)";S;;T;N
"Invalid License.";"Ongeldige licentie.";S;;T;N
"Congratulations";"Succesvol";S;;T;N
"Your mail account is configured correctly and your installation is capable to send mails.";"Uw e-mailaccount is geconfigureerd en uw installatie is geschikt voor het verzenden van mails.";S;;T;N
"Mail template not selected, please select template first.";"Mail sjabloon niet geselecteerd, selecteert een sjabloon.";S;;T;N
"There are currently no gadgets in this section.";"Er zijn momenteel geen gadgets in deze rubriek.";S;;T;N
"No gadget found in this category or nothing matches your search query";"Geen gadget gevonden in deze categorie of aan uw zoekopdracht";S;;T;N
"Please review your search query and try to search gadgets again";"Controleer uw zoekopdracht en probeer opnieuw te zoeken";S;;T;N
"Roles";"Regels";B;;T;N
"Report for";"Bericht voor";S;;T;N
"If you lost your password, just enter your username (email) and we will send you email with instructions how to reset your current password.";"Als u uw wachtwoord bent vergeten, voer uw gebruikersnaam in en we sturen een e-mail met instructies.";S;;T;N
"Search in";"Zoeken in";S;;T;N
"for";"naar";S;;T;N
"Set New Password";"Nieuw wachtwoord instellen";B;;T;N
"Filter";"Filter";S;;N;N
"You can use following variables in template:";"U kunt gebruik maken van volgende variabelen in het sjabloon:";S;;T;N
"Bold fields are mandatory and have to be included in teh template";"Vetgedrukte velden zijn verplicht en moeten worden opgenomen in het sjabloon";S;;T;N
"Trash";"Prullenbak";S;;T;N
"Select wallpaper";"Selecteer achtergrond";B;;T;N
"Wallpaper settings";"Achtergrond instellingen";S;;T;N
"Add new wallpaper";"Nieuwe achtergond toevoegen";S;;T;N
"Accept License";"Accepteer Licentie";C;;T;N
"Retype Password";"Herhaal wachtwoord";C;;T;N
"Passwords doesn't match";"Wachtwoorden komen niet overeen";C;;T;N
"Database Hostname";"Database Hostnaam";B;;T;N
"Database Name";"Naam database";B;;T;N
"Next";"Volgende";C;;T;N
"Installer Welcome";"Welkom bij de installatie";C;;T;N
"Installer";"Installatie";B;;T;N
"Post Affiliate Pro";"Post Affiliate Pro";B;;N;N
"Save";"Opslaan";C;;T;N
"Campaign logo";"Campagne logo";C;merchant;T;N
