source;translation;type;module;status;customer
"All translations";"Alle transaksjoner";C;;T;N
"System translations";"Systemoversettelser";C;;T;N
"Custom translations";"Egendefinerte oversettelser";C;;T;N
"Edit language";"Rediger språk";C;;T;N
"Translations";"Oversettelser";C;;T;N
"Create own language";"Opprett eget språk";C;;T;N
"Create new language";"Opprett nytt språk";C;;T;N
"Error during copy of sample image %s.";"Feil under kopiering av testbilde %s.";S;;T;N
"Update";"Oppdater";B;;T;N
"Done";"UTFØRT";S;;T;N
"Logins history";"Innloggingshistorikk";B;;T;N
"AutoRefresh saved";"AutoRefresh lagret";S;;T;N
"Creating Account Directory";"Oppretter kontokatalog";S;;T;N
"Creating Account";"Opprett konto";S;;T;N
"Initializing Account";"Initisierer konto";S;;T;N
"Exporting dictionary cache.";"Eksporterer ordbok cache.";S;;T;N
"Logged out";"Logget ut";S;;T;N
"About";"Om";C;merchant;T;N
"AboutDescription";"Om applikasjonen";C;merchant;T;N
"Design";"Design";C;;N;N
"ThemesSettingsDescription";"Velg logo og theme (look & feel) for dine paneler og påmeldingsskjema";C;merchant;T;N
"SignupFormSettingsDescription";"Innhold og innstillinger av påmeldingsskjemaet";C;merchant;T;N
"AffPanelSettingsDescription";"Innhold i affiliatepanel. Du kan tilpasse meny og innhold i dette panelet, og lage egne sider";C;merchant;T;N
"Signup page theme";"Theme for påmeldingsskjema";C;merchant;T;N
"Merchant panel theme";"Merchant panel theme";C;merchant;N;N
"Approved commissions";"Godkjente provisjoner";B;;T;N
"Pending commissions";"Ventende provisjoner";B;;T;N
"View online users";"Se online brukere";C;;T;N
"View logins history";"Se innloggingshistorikk";C;;T;N
"OnlineUsersDescription";"Liste over online brukere";C;;T;N
"LoginsHistoryDescription";"Innloggingshistorikk til kontrollpanelene";C;;T;N
"This icon can not be added to QuickLaunch";"Dette ikonet kan ikke legges til QuickLaunch";C;;T;N
"CTR raw/unique";"CTR alle / unike";S;affiliate;T;N
"Quick Navigation Icons";"Ikoner for raskere navigering";S;affiliate;T;N
"Impressions (raw / unique)";"Visninger (alle / unike)";B;;T;N
"What to do with child affiliates";"Hva å gjøre med child affiliater";S;merchant;T;N
"Config gadget";"Konfigurer gadget";S;;T;N
"If your wallpaper is saved on Internet/Intranet and is accessible from your browser, you can add it by entering URL of this wallpaper.";"Hvis din wallpaper er lagret på internett / intranett og kan nås fra nettleseren, kan du legge den til ved å taste inn URL til denne wallpaper.";S;;T;N
"In this case will be wallpaper loaded always from URL you entered and not from your server.";"I dette tilfellet vil wallpaper alltid lastes fra URL'en du tastet inn og ikke fra din server.";S;;T;N
"Enter URL";"Tast inn URL";S;;T;N
"Upload wallpaper";"Last opp wallpaper";S;;T;N
"Upload new wallpaper to your account. Wallpaper will be saved in your account and always loaded from server.";"Last opp ny wallpaper til din konto. Wallpaper vil bli lagret i din konto og alltid lastet fra serveren.";S;;T;N
"Banners & Links";"Bannere & Linker";B;;T;N
"do not move child affiliates";"ikke flytt barneaffiliater";C;merchant;T;N
"move child affiliates to parent of deleted affiliate";"flytt barneaffiliates til foreldre av slettet affiliate";C;merchant;T;N
"Delete affiliate";"Slett affiliate";C;merchant;T;N
"None wallpaper";"Ingen wallpaper";C;;T;N
"Select desktop background color";"Velg bakgrunn for skrivebord";C;;T;N
"Add custom wallpaper";"Legg til egendefinert wallpaper";C;;T;N
"No row selected";"Ingen rader valgt";C;;T;N
"Application Update";"Oppgradering applikasjon";S;;T;N
"Getting started";"Kom igang";B;;T;N
"Wrong username/password (Username: %s)";"Feil brukernavn/passord (Brukernavn: %s)";S;;T;N
"Authentication failed for user %s";"Autentisiering feilet for bruker %s";S;;T;N
"User %s authenticated. Logging in.";"Bruker %s autentisiert. Logger inn.";S;;T;N
"Logged out user %s";"Logget ut bruker %s";S;;T;N
"Adding content gadget: %s";"Legger til innholds gadget: %s";S;;T;N
"Downloading gadget: %s";"Laster ned gadget: %s";S;;T;N
"Updating %s Language";"Oppdaterer %s språk";S;;T;N
"Update Version";"Oppdater versjon";S;;T;N
"Failed to import language file. Incorrect file format. (%s)";"Feilet å importere språkfil. Feil filformat. (%s)";S;;T;N
"Database Logger Error. Logging on display: %s";"Database feillogger. Logging ved visning: %s";S;;T;N
"Proxy failed: %s";"Proxy feilet: %s";S;;T;N
"Could not connect to server: %s:%s, Failed with error: %s";"Kunne ikke koble til server: %s:%s, Feilet med feil: %s";S;;T;N
"Could not send request to server %s:%s";"Kunne ikke sende forespørsel til server %s:%s";S;;T;N
"Could not read from proxy socket";"Kunne ikke lese fra proxy socket";S;;T;N
"Resource not modified, returned 304 for %s";"Ressurs ikke endret, returnerte 304 for %s";S;;T;N
"Return static file %s";"Returner statisk fil %s";S;;T;N
"Invoking method %s->%s()";"Vekker metode %s->%s()";S;;T;N
"Please review your system settings, before starting update all requirements must be fulfilled.";"Vennligst se over dine systeminnstillinger før du starter oppdatering, alle krav må være oppfyllt.";S;;T;N
"Test URL matching";"Test om URL stemmer";S;affiliate;T;N
"You can test if your pattern matches the given URL.";"Du kan teste om ditt mønster matcher gitt URL.";S;affiliate;T;N
"<h3>Add / edit DirectLink URL</h3>";"<h3>Legg til / rediger DirekteLink URL</h3>";S;affiliate;T;N
"This setting can override the default configuration from campaign";"Denne innstillingen kan overstyre standardkonfigurasjonen fra kampanjen";S;merchant;T;N
"Affiliates will be able to choose only from these payout balance options.";"Affiliater vil bare kunne velge fra disse utbetalingsbalansevalgene.";S;merchant;T;N
"Found";"Fant";S;merchant;T;N
"Response returned from server";"Respons returnert fra server";S;;T;N
"Do you like to reload application now ?";"Vil du laste applikasjonen på nytt nå ?";S;;T;N
"Available languages";"Tilgjengelige språk";S;;T;N
"To make it easier for you, some languages are already included in the distribution";"For å gjøre det enklere for deg, er noen språk allerede inkludert i distribusjonen.";S;;T;N
"To import new language to the system, click on ""Import"" icon next to language that you would like to import.";"For å importere nytt språk til systemet, klikk på ""Importer"" ikonet ved siden av språket du ønsker å importere.";S;;T;N
"Warning: If language with the same language code (e.g. [en-US]) already exists, translations and language metadata will be overwritten with the values loaded from imported language!!.";"Advarsel: Hvis språk med samme språkkode (f.eks. [en-US]) allerede eksisterer, vil oversettelser og metadata for språk bli overskrevet med verdiene som lastes fra det importerte språket !!.";S;;T;N
"Import new language from the CSV file.";"Importer nytt språk fra CSV fil.";S;;T;N
"Warning: If language with the same language code (e.g. [en-US]) already exists, translations and language metadata will be overwritten with the values from the uploaded language!";"Advarsel: Hvis språk med samme språkkode (f.eks. [en-US]) allerede eksisterer, vil oversettelser og metadata for språk bli overskrevet fra det opplastede språket!";S;;T;N
"In the table below you can see all the languages loaded in the system.";"I tabellen nedenfor kan du se alle språkene lastet i systemet.";S;;T;N
"To import a new language, click on Import language button and follow the steps in the import wizard.";"For å importere nytt språk, klikk på knappen for Importer språk og følg anvisningene.";S;;T;N
"If you don't want to use some language, you can deactivate it by changing value Yes to No in the 'Is active' column (don't forget to save your changes)";"Hvis du ikke vil bruke enkelte språk, kan du deaktivere de ved å endre verdien Ja til Nei i ""Er aktiv"" kolonnen. Ikke glem å lagre endringen";S;;T;N
"Translations and default language";"Oversettelser og default språk";S;;T;N
"One language must be system's default. To change the default language, click on icon 'Set as default' next to the language you want to set as default.";"Ett språk må være systemets standard. For å endre standard språk, klikk på ikonet ""Sett som standard"" ved siden av språket du ønsker å sette som standard.";S;;T;N
"To change some translations, click on Edit icon and continue in the editation.";"For å endre språk, klikk på Rediger ikonet og fortsett redigeringen.";S;;T;N
"Date & time format";"Dato & tidsformat";S;;T;N
"Every language has defined it's own date and time format. To modify it, click on the Edit icon next to the language you would like to change.";"Hvert språk har definert sin egen dato og tidsformat. For å endre det, klikk på Rediger ikonet ved siden av språket du ønsker å endre.";S;;T;N
"Creating new language translation";"Oppretter ny språkoversettelse";S;;T;N
"Here you can create your own language. Define the fields below, then the new language will be created. You should edit it's language strings (translations) manually in Edit language form.";"Her kan du opprette dine egne språk. Definer feltene under, og nytt språk vil bli opprettet.";S;;T;N
"It is not possible to create new language with language code that already exists in the system!";"Det er ikke mulig å opprette nytt språk med språkkode som allerede eksisterer i systemet !";S;;T;N
"You are going to update";"Du er i ferd med å oppgradere";S;;T;N
"from version";"fra versjon";S;;T;N
"NOTE: Make sure that you backup your database and application files.";"MERK: Sørg for å ta backup av din database og applikasjonsfiler.";S;;T;N
"You have to choose either campaign or banner, not both";"Du må velge enten kampanje eller banner, ikke begge";C;affiliate;T;N
"Note for merchant - if you want to explain this URL";"Merknad for merchant - hvis du vil forklare denne URL";C;affiliate;T;N
"Checking..";"Sjekker...";C;affiliate;T;N
"This is the default currency of the system. All tracked sales and commissions will be in this main currency.";"Dette er standard valuta i systemet. Alle sporede salg og provisjoner vil bli i denne hovedvalutaen.";C;merchant;T;N
"Precision defines how the numbers are rounded - how many decimal places after the decimal point will be used";"Presisjon definerer hvordan tall avrundes  - hvor mange desimaler som skal brukes";C;merchant;T;N
"This setting controls where to display currency - before ($ 123) or after (123 $) the number";"Denne innstillingen kontrollerer hvor valuta skal vises - foran ($ 123) eller etter (123 $) nummeret";C;merchant;T;N
"If affiliates doesn't specify his minimum payout balance, this value will be used.";"Hvis affiliater ikke spesifiserer sin minimumgrense for utbetalinger, vil denne verdien bli brukt.";C;merchant;T;N
"Affiliates to pay";"Affiliater å utbetale til";C;merchant;T;N
"No data are matching your search";"Ingen data matcher ditt søk";C;merchant;T;N
"Version Update";"Oppdatering av versjon";C;;T;N
"Language code is unique for every language. Example of American English code is en-US. The list of most language codes can be found at: <a href='http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx' terget='_blank'>http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx)</a>";"Språkkoden er unik for hvert språk. Eksempel på Amerikansk Engelsk kode er en-US. Listen for de mest vanlige språkkodene kan du finne på: <a href='http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx' terget='_blank'>http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx)</a>";C;;T;N
"Yes, Reload Application";"Ja, last applikasjonen på nytt";C;;T;N
"Request error";"Feil under forespørsel";C;;T;N
"Your session expired.";"Din innlogging er utløpt.";C;;T;N
"Invalid server response.";"Ugyldig serverrespons.";C;;T;N
"Selected parent user does not exist";"Valgte foreldrebruker finnes ikke";S;merchant;T;N
"Referral ID can not be blank";"Referral ID kan ikke være blank";S;;T;N
"Referral ID can not be changed";"Referral ID kan ikke endres";S;;T;N
"subaffiliate(s)";"subaffiliater";S;;T;N
"Show this screen on startup";"Vis dette skjermbildet ved oppstart";S;merchant;T;N
"Manual commission";"Manuell provisjon";C;merchant;T;N
"Brainstorming";"Brainstorming";C;merchant;N;N
"GetStartedBrainstorming";"Dette første skrittet er viktig- tenk på ditt affiliateprogram.<br/>
Du bør ha en plan over hva du ønsker å oppnå. Hvor store provisjoner har du råd til?<br/>
Vil de være attraktive sammenlignet med hva konkurrentene byr?
Hvordan skal du påvirke potensielle affiliater til å melde seg på?";C;merchant;T;N
"Review your settings";"Se gjennom dine innstillinger";C;merchant;T;N
"GetStartedSettings";"Post Affiliate Pro er laget på en måte som kan fungere sammen med standard konfigurasjon.<br/>Uansett, du bør uansett sjekke konfigurasjonen og fintune den for ditt eget behov.<br/>Du finner konfigurasjonen under <strong>Konfigurasjon & Verktøy menyen -> Konfigurasjon</strong>.<br/><br/>Den detaljerte forklaringen for alle innstillingsvalgene er tilgjengelig i vår user's guide eller knowledgebase.";C;merchant;T;N
"Define your commissions";"Definer dine provisjoner";C;merchant;T;N
"GetStartedCommissions";"En standard kampanje blir opprettet under installasjonen. Du kan endre den eller opprette dine egne kampanjer.<br/><br/>
Kampanjer brukes for å gruppere sett av produkter (eller ett enkelt produkt) som har samme provisjonsinnstilling.<br/><br/>
For eksempel, du kan ha kampanje for Produkt1, hvor du belønner dine affiliater per klikk, og en annen kampanje for Produkt2, hvor affiliatene mottar provisjon per salg.<br/><br/>
Eller du kan ha kampanjer for lavprisprodukter, som har 40% av ordreverdien per salg, og en siste kampanje for dyrere produkter med 15% per salg.";C;merchant;T;N
"Add banners and other creatives";"Legg til bannere og andre creatives";C;merchant;T;N
"GetStartedCreatives";"I <strong>Administrer banner</strong> kan du ha alt fra tekstlinker, bildebannere, til flash, html og ferdige forslag til reklame via epost.<br/>
Hver banner må ha en destinasjons URL spesifisert - det er URL den besøkende sendes etter et klikk.";C;merchant;T;N
"Set up emails";"Sett opp epost";C;merchant;T;N
"GetStartedEmails";"Du bør sette opp epostfunksjonalitet. Dette inkluderer: <ul><li><strong>epostkonto</strong> - hvordan epost blir sendt. Du kan velge enten mail() funksjon eller SMTP server.</li><li><strong>epost templater</strong> – dette er templater som brukes av systemet når epost sendes automatisk, for eksempel etter påmelding, eller etter salg</li><li><strong>epostvarslinger</strong> – du kan konfigurere hvilke varslinger du vil motta som merchant, og hvilke som er tilgjengelige for affiliater.</li></ul>Pass på at epostkontoer setter opp ordentlig – test å sende epost. Uten et fungerende epostsystem, vil ikke affiliater motta viktig informasjon.";C;merchant;T;N
"Customize your affiliate signup form";"Tilpass ditt affiliate påmeldingsskjema";C;merchant;T;N
"GetStartedSignupForm";"Sjekk ut standard påmeldingsskjema, og tilpass det hvis du vil.<br/><br/>
Påmeldingsskjemaet kommer med en informativ mini-side som inneholder informasjon om programmet<br/>Du kan bruke mini-siden, eller slette det og lage ditt eget.";C;merchant;T;N
"Customize affiliate panel";"Tilpass affiliate kontrollpanel";C;merchant;T;N
"GetStartedAffPanel";"Affiliate panel i Post Affiliate Pro er veldig fleksibelt.<br/>Du kan konfigurere hvordan du vil at menyen skal se ut, hvilket innhold du ønsker, og til og med skrive eget innhold eller linke til andre sider.";C;merchant;T;N
"GetStartedIntegrate";"Integrasjon er en metode å koble affiliatesystemet til din webside, handlevogn eller betalingsterminal, på en måte som varsler affiliatesystemet om all aktivitet.<br/>
<br/><br/>
Integrasjon betyr vanligvis at du legger til noen få linjer mede kode på dine websider, og det er forklart trinn for trinn i integrasjonsveilederen for de vanligste nettbutikker og betalingsløsninger. ";C;merchant;T;N
"Test everything";"Test alt sammen";C;merchant;T;N
"GetStartedTest";"Når du har konfigurert dine kampanjer, definert korrekt provisjon, og opprettet noen bannere og linker, bør du teste systemet.<br/>
Det beste er å simulere hele prosessen sett fra dine affiliaters ståsted:
<ol>
<li>Opprett noen testaffiliater – etter at de er godkjent bør du motta epost som bekrefter påmeldingen inkludert passord, test om du kan logge inn i systemet</li>
<li>Logg inn i affiliatenes panel, se koden for bannere og linker og putt dem på en testside</li> 
<li>Klikk på banneren for å se om klikket blir registrert</li>
<li>Etter klikket, prøv å gjøre et testsalg og sjekk om salget og provisjonen ble registrert av systemet</li>
</ol>

Hvis du erfarer problemer under disse testene, aktiver <strong>Debug hendelseslogging</strong> og se på <strong>Problemløsning</strong>";C;merchant;T;N
"Promote your affiliate program";"Reklamer for ditt affiliateprogram";C;merchant;T;N
"GetStartedPromote";"Etter at du har testet integrasjonen av affiliatesystemet med din webside, er alt klart for å reklamere for ditt nye affiliatesystem, for å tiltrekke nye affiliater å melde seg på.<br/><br/>
Det er påkrevd å sette en link til påmeldingsskjemaet fra din egen webside, slik at nye affiliater finner det. Navngi linken Affiliate program Dette vil tiltrekke de besøkende og du kan konvertere dem til affiliater.<br/><br/>
For å nå flere potensielle affiliater, legg ut ditt program i affiliatekataloger på nettet.";C;merchant;T;N
